Log Mode	Log Freq	Timestamp	AccX	AccY	AccZ	GyroX	GyroY	GyroZ	MagnX	MagnY	MagnZ	qw	qi	qj	qk
5	100	1555371874	-9.516	-35.136	-890.112	-2.682927	1.829268	0.2439024	-301	392	539	0.009611826	0.5231178	0.8521988	-0.003540147
5	100	1555371874	-22.692	-30.744	-906.948	-2.682927	1.585366	0.3658537	-301	391	540	0.01202253	0.5233619	0.8520157	-0.004119999
5	100	1555371874	-19.764	-31.476	-912.804	-2.560976	1.585366	0.2439024	-302	395	540	0.01168309	0.5235145	0.8519242	-0.004608295
5	100	1555371874	0.732	-29.28	-899.628	-2.560976	1.585366	0.3658537	-302	392	539	0.01056878	0.523484	0.8519547	-0.005096591
5	100	1555371874	-32.208	-26.352	-917.196	-2.682927	1.829268	0.3658537	-303	391	540	0.01216301	0.523545	0.8518937	-0.005462813
5	100	1555371874	-13.908	-21.228	-904.02	-2.560976	1.585366	0.2439024	-301	393	542	0.009157714	0.5233619	0.8520463	-0.005066073
5	100	1555371874	-21.228	-19.032	-895.968	-2.560976	1.707317	0.1219512	-301	392	540	0.01161915	0.5230263	0.8522294	-0.00369274
5	100	1555371874	-17.568	-30.744	-895.968	-2.439024	1.707317	0.3658537	-301	393	539	0.01300837	0.5230873	0.8521684	-0.004425184
5	100	1555371874	-20.496	-29.28	-929.64	-2.804878	1.341463	0.1219512	-301	394	539	0.01053206	0.5233314	0.8520463	-0.00552385
5	100	1555371874	1.464	15.372	-908.412	-2.682927	1.585366	0.3658537	-301	391	538	0.0113256	0.5230262	0.8522294	-0.004516739
5	100	1555371874	-2.928	-7.32	-891.576	-2.682927	1.707317	0.3658537	-302	393	540	0.01201757	0.5227211	0.8524125	-0.003357036
5	100	1555371874	-20.496	-18.3	-887.916	-2.682927	1.707317	0.2439024	-300	393	539	0.01343883	0.5230262	0.8521988	-0.004486221
5	100	1555371874	-14.64	-35.868	-882.792	-2.560976	1.707317	0.2439024	-300	393	541	0.01283307	0.5230873	0.8521684	-0.00491348
5	100	1555371874	-17.568	-27.084	-900.36	-2.804878	1.95122	0.2439024	-300	391	539	0.01210406	0.5231483	0.8521378	-0.00552385
5	100	1555371874	-11.712	-23.424	-907.68	-2.560976	1.585366	0.3658537	-301	394	539	0.01085259	0.5230262	0.8522294	-0.005554369
5	100	1555371874	-11.712	-24.156	-882.792	-2.560976	1.585366	0.3658537	-302	394	538	0.01111845	0.5231178	0.8521683	-0.005767998
5	100	1555371874	0.732	-24.888	-905.484	-2.560976	1.95122	0.2439024	-301	393	539	0.01063064	0.5232704	0.8520768	-0.00634785
5	100	1555371874	-16.104	-28.548	-923.052	-2.682927	1.585366	0.2439024	-301	393	539	0.01039248	0.5235145	0.8519242	-0.007049776
